_c0,Player,height,weight,collage,born,birth_city,birth_state,First_Name,Last_Name
3677,Royce White,203,95,University of South Alabama,1959,Tuskegee,Alabama,Royce,White
3678,Jeff Withey,213,104,University of Kansas,1990,San Diego,California,Jeff,Withey
3679,Nate Wolters,193,86,South Dakota State University,1991,St. Cloud,Minnesota,Nate,Wolters
3680,Cody Zeller,213,108,Indiana University,1992,Washington,Indiana,Cody,Zeller
3681,Jordan Adams,196,94,"University of California, Los Angeles",1994,Atlanta,Georgia,Jordan,Adams
3682,Furkan Aldemir,208,108,Unknown,1991,Konak,Turkey,Furkan,Aldemir
3683,Kyle Anderson,206,104,"University of California, Los Angeles",1993,New York,New York,Kyle,Anderson
3684,Cameron Bairstow,206,113,University of New Mexico,1990,Brisbane,Australia,Cameron,Bairstow
3685,Jerrelle Benimon,203,111,Towson University,1991,Warrenton,Virginia,Jerrelle,Benimon
3686,Sim Bhullar,226,163,New Mexico State University,1992,Ontario,Canada,Sim,Bhullar
3687,Tarik Black,206,113,University of Kansas,1991,Memphis,Tennessee,Tarik,Black
3688,Bojan Bogdanovic,198,92,Unknown,1992,Belgrade,Serbia,Bojan,Bogdanovic
3689,Jabari Brown,193,97,University of Missouri,1992,Oakland,California,Jabari,Brown
3690,Markel Brown,190,83,Murray State University,1974,West Memphis,Arkansas,Markel,Brown
3691,Bruno Caboclo,206,98,Unknown,1995,Osasco,Brazil,Bruno,Caboclo
3692,Clint Capela,206,98,Unknown,1995,Unknown,Unknown,Clint,Capela
3693,Will Cherry,183,83,University of Montana,1991,Oakland,California,Will,Cherry
3694,Patrick Christopher,196,94,University of California,1988,Compton,California,Patrick,Christopher
3695,Jordan Clarkson,196,87,University of Missouri,1992,Tampa,Florida,Jordan,Clarkson
3696,Jack Cooley,206,117,University of Notre Dame,1991,Evanston,Illinois,Jack,Cooley
3697,Bryce Cotton,185,74,Providence College,1992,Tucson,Arizona,Bryce,Cotton
3698,Andre Dawkins,196,97,Duke University,1991,Fairfax,Virginia,Andre,Dawkins
3699,Spencer Dinwiddie,198,90,University of Colorado,1993,Los Angeles,California,Spencer,Dinwiddie
3700,Zoran Dragic,196,90,Unknown,1989,Ljubljana,Slovenia,Zoran,Dragic
3701,Cleanthony Early,203,95,Wichita State University,1991,Middletown,New York,Cleanthony,Early
3702,James Ennis,201,95,"California State University, Long Beach",1990,Ventura,California,James,Ennis
3703,Tyler Ennis,190,87,Syracuse University,1994,Brampton,Canada,Tyler,Ennis
3704,Dante Exum,198,86,Unknown,1995,Melbourne,Australia,Dante,Exum
3705,Tim Frazier,185,77,Pennsylvania State University,1990,Houston,Texas,Tim,Frazier
3706,Langston Galloway,188,90,Saint Joseph's University,1991,Baton Rouge,Louisiana,Langston,Galloway
3707,Aaron Gordon,206,99,University of Arizona,1995,San Jose,California,Aaron,Gordon
3708,Drew Gordon,206,111,University of New Mexico,1990,San Jose,California,Drew,Gordon
3709,Jerami Grant,203,95,Syracuse University,1994,Portland,Oregon,Jerami,Grant
3710,Erick Green,193,83,Virginia Polytechnic Institute and State University,1991,Inglewood,California,Erick,Green
3711,JaMychal Green,206,102,University of Alabama,1990,Montgomery,Alabama,JaMychal,Green
3712,P.J. Hairston,206,102,Unknown,1990,Unknown,Unknown,P.J.,Hairston
3713,Gary Harris,193,95,Michigan State University,1994,Fishers,Indiana,Gary,Harris
3714,Joe Harris,198,99,University of Virginia,1991,Chelan,Washington,Joe,Harris
3715,Rodney Hood,203,93,Duke University,1992,Meridian,Mississippi,Rodney,Hood
3716,Joe Ingles,203,102,Unknown,1987,Happy Valley,Australia,Joe,Ingles
3717,Cory Jefferson,206,98,Baylor University,1990,Tacoma,Washington,Cory,Jefferson
3718,Grant Jerrett,208,106,University of Arizona,1993,Costa Mesa,California,Grant,Jerrett
3719,Nick Johnson,190,91,University of Arizona,1992,Tempe,Arizona,Nick,Johnson
3720,Tyler Johnson,193,84,"California State University, Fresno",1992,Grand Forks,North Dakota,Tyler,Johnson
3721,Sean Kilpatrick,193,95,University of Cincinnati,1990,Yonkers,New York,Sean,Kilpatrick
3722,Alex Kirk,213,111,University of New Mexico,1991,Los Alamos,New Mexico,Alex,Kirk
3723,Joffrey Lauvergne,211,99,Unknown,1991,Mulhouse,France,Joffrey,Lauvergne
3724,Zach LaVine,196,85,"University of California, Los Angeles",1995,Renton,Washington,Zach,LaVine
3725,Kalin Lucas,185,88,Michigan State University,1989,Sterling Heights,Michigan,Kalin,Lucas
3726,Devyn Marble,198,90,University of Iowa,1992,Southfield,Michigan,Devyn,Marble
3727,James Michael,198,90,Unknown,1992,Unknown,Unknown,James,Michael
3728,K.J. McDaniels,198,90,Unknown,1992,Unknown,Unknown,K.J.,McDaniels
3729,Doug McDermott,203,102,Creighton University,1992,Grand Forks,North Dakota,Doug,McDermott
3730,Mitch McGary,208,115,University of Michigan,1992,Chesterton,Indiana,Mitch,McGary
3731,Jerel McNeal,190,90,Marquette University,1987,Chicago,Illinois,Jerel,McNeal
3732,Elijah Millsap,198,102,University of Alabama at Birmingham,1987,Grambling,Louisiana,Elijah,Millsap
3733,Nikola Mirotic,208,99,Unknown,1991,Podgorica,Montenegro,Nikola,Mirotic
3734,Eric Moreland,208,107,Oregon State University,1991,Houston,Texas,Eric,Moreland
3735,Shabazz Napier,185,79,University of Connecticut,1991,Roxbury,Massachusetts,Shabazz,Napier
3736,Nerlens Noel,211,103,University of Kentucky,1994,Malden,Massachusetts,Nerlens,Noel
3737,Lucas Nogueira,213,109,Unknown,1992,Sao Goncalo,Brazil,Lucas,Nogueira
3738,Jusuf Nurkic,213,127,Unknown,1994,Tuzla,Bosnia and Herzegovina,Jusuf,Nurkic
3739,Johnny O'Bryant,206,116,Louisiana State University,1993,Cleveland,Mississippi,Johnny,O'Bryant
3740,Kostas Papanikolaou,203,102,Unknown,1990,Trikala,Greece,Kostas,Papanikolaou
3741,Jabari Parker,203,113,Duke University,1995,Chicago,Illinois,Jabari,Parker
3742,Adreian Payne,208,107,Michigan State University,1991,Dayton,Ohio,Adreian,Payne
3743,Elfrid Payton,193,83,University of Louisiana at Lafayette,1994,Gretna,Louisiana,Elfrid,Payton
3744,Dwight Powell,211,108,Stanford University,1991,Toronto,Canada,Dwight,Powell
3745,Julius Randle,206,113,University of Kentucky,1994,Dallas,Texas,Julius,Randle
3746,Damjan Rudez,208,103,Unknown,1986,Zagreb,Croatia,Damjan,Rudez
3747,JaKarr Sampson,211,106,University of California,1983,Inglewood,California,JaKarr,Sampson
3748,Marcus Smart,193,99,Oklahoma State University,1994,Flower Mound,Texas,Marcus,Smart
3749,Russ Smith,183,74,University of Louisville,1991,New York,New York,Russ,Smith
3750,Nik Stauskas,198,92,University of Michigan,1993,Mississauga,Canada,Nik,Stauskas
3751,David Stockton,180,74,Gonzaga University,1991,Spokane,Washington,David,Stockton
3752,Jarnell Stokes,206,119,University of Tennessee,1994,Memphis,Tennessee,Jarnell,Stokes
3753,Noah Vonleh,208,108,Indiana University,1995,Haverhill,Massachusetts,Noah,Vonleh
3754,T.J. Warren,208,108,Unknown,1995,Unknown,Unknown,T.J.,Warren
3755,David Wear,208,104,"University of California, Los Angeles",1990,Long Beach,California,David,Wear
3756,Travis Wear,208,104,"University of California, Los Angeles",1990,Long Beach,California,Travis,Wear
3757,Shayne Whittington,211,113,Western Michigan University,1991,Paw Paw,Michigan,Shayne,Whittington
3758,Andrew Wiggins,203,90,University of Kansas,1995,Toronto,Canada,Andrew,Wiggins
3759,C.J. Wilcox,203,90,Unknown,1995,Unknown,Unknown,C.J.,Wilcox
3760,James Young,198,97,University of Kentucky,1995,Flint,Michigan,James,Young
3761,Cliff Alexander,203,111,University of Kansas,1995,Chicago,Illinois,Cliff,Alexander
3762,Justin Anderson,198,103,University of Virginia,1993,Montross,Virginia,Justin,Anderson
3763,Thanasis Antetokounmpo,201,92,Unknown,1992,Athens,Greece,Thanasis,Antetokounmpo
3764,Keith Appling,185,83,Michigan State University,1992,Detroit,Michigan,Keith,Appling
3765,Nemanja Bjelica,208,108,Unknown,1988,Belgrade,Serbia,Nemanja,Bjelica
3766,Devin Booker,198,93,University of Kentucky,1996,Grand Rapids,Michigan,Devin,Booker
3767,Anthony Brown,206,111,DePaul University,1981,Chicago,Illinois,Anthony,Brown
3768,Willie Cauley-Stein,213,108,University of Kentucky,1993,Spearville,Kansas,Willie,Cauley-Stein
3769,Rakeem Christmas,206,113,Syracuse University,1991,Irvington,New Jersey,Rakeem,Christmas
3770,Coty Clarke,201,105,University of Arkansas,1992,Antioch,Tennessee,Coty,Clarke
3771,Pat Connaughton,196,93,University of Notre Dame,1993,Arlington,Massachusetts,Pat,Connaughton
3772,Branden Dawson,198,102,Michigan State University,1993,Gary,Indiana,Branden,Dawson
3773,Bryce Dejean-Jones,198,94,Iowa State University,1992,Los Angeles,California,Bryce,Dejean-Jones
3774,Sam Dekker,206,104,University of Wisconsin,1994,Sheboygan,Wisconsin,Sam,Dekker
3775,Duje Dukan,206,99,University of Wisconsin,1991,Split,Croatia,Duje,Dukan
3776,Jarell Eddie,201,98,Virginia Polytechnic Institute and State University,1991,Tampa,Florida,Jarell,Eddie
3777,Cristiano Felicio,208,124,Unknown,1992,Pouso Alegre,Brazil,Cristiano,Felicio
3778,Jerian Grant,203,95,Syracuse University,1994,Portland,Oregon,Jerian,Grant
3779,Montrezl Harrell,203,108,University of Louisville,1994,Tarboro,North Carolina,Montrezl,Harrell
3780,Aaron Harrison,198,95,University of Kentucky,1994,San Antonio,Texas,Aaron,Harrison
3781,Mario Hezonja,203,97,Unknown,1995,Dubrovnik,Croatia,Mario,Hezonja
3782,Darrun Hilliard,198,92,Villanova University,1993,Bethlehem,Pennsylvania,Darrun,Hilliard
3783,Rondae Hollis-Jefferson,201,99,University of Arizona,1995,Chester,Pennsylvania,Rondae,Hollis-Jefferson
3784,Richaun Holmes,208,111,Bowling Green State University,1993,Lockport,Illinois,Richaun,Holmes
3785,Marcelo Huertas,190,90,Unknown,1983,Sao Paulo,Brazil,Marcelo,Huertas
3786,Josh Huestis,201,104,Stanford University,1991,Webster,Texas,Josh,Huestis
3787,R.J. Hunter,201,104,Unknown,1991,Unknown,Unknown,R.J.,Hunter
3788,Damien Inglis,203,111,Unknown,1995,Cayenne,French Guiana,Damien,Inglis
3789,Stanley Johnson,203,99,Murray State University,1944,Clairton,Pennsylvania,Stanley,Johnson
3790,Nikola Jokic,208,113,Unknown,1995,Sombor,Serbia,Nikola,Jokic
3791,Tyus Jones,188,88,Duke University,1996,Burnsville,Minnesota,Tyus,Jones
3792,Frank Kaminsky,213,109,University of Wisconsin,1993,Winfield,Illinois,Frank,Kaminsky
3793,Sasha Kaun,211,117,University of Kansas,1985,Tomsk,Russia,Sasha,Kaun
3794,Kevon Looney,206,99,"University of California, Los Angeles",1996,Milwaukee,Wisconsin,Kevon,Looney
3795,Trey Lyles,208,106,University of Kentucky,1995,Saskatoon,Canada,Trey,Lyles
3796,Boban Marjanovic,221,131,Unknown,1988,Zajecar,Serbia,Boban,Marjanovic
3797,Jarell Martin,208,108,Louisiana State University,1994,Baton Rouge,Louisiana,Jarell,Martin
3798,T.J. McConnell,208,108,Unknown,1994,Unknown,Unknown,T.J.,McConnell
3799,Chris McCullough,211,90,Syracuse University,1995,Bronx,New York,Chris,McCullough
3800,Jordan McRae,198,83,University of Tennessee,1991,Savannah,Georgia,Jordan,McRae
3801,Salah Mejri,216,111,Unknown,1986,Jendouba,Tunisia,Salah,Mejri
3802,Jordan Mickey,203,106,Louisiana State University,1994,Dallas,Texas,Jordan,Mickey
3803,Luis Montero,201,83,Westchester CC,1993,Santo Domingo,Dominican Republic,Luis,Montero
3804,Emmanuel Mudiay,196,90,Unknown,1996,Kinshasa,Democratic Republic of the Congo,Emmanuel,Mudiay
3805,Xavier Munford,196,90,Unknown,1996,Unknown,Unknown,Xavier,Munford
3806,Raul Neto,185,81,Unknown,1992,Belo Horizonte,Brazil,Raul,Neto
3807,J.J. O'Brien,185,81,Unknown,1992,Unknown,Unknown,J.J.,O'Brien
3808,Jahlil Okafor,211,124,Duke University,1995,Chicago,Illinois,Jahlil,Okafor
3809,Kelly Oubre,201,92,University of Kansas,1995,New Orleans,Louisiana,Kelly,Oubre
3810,Lamar Patterson,196,102,University of Pittsburgh,1991,Lancaster,Pennsylvania,Lamar,Patterson
3811,Cameron Payne,190,83,Murray State University,1994,Memphis,Tennessee,Cameron,Payne
3812,Tibor Pleiss,221,116,Unknown,1989,Bergisch Gladbach,Germany,Tibor,Pleiss
3813,Bobby Portis,211,104,University of Arkansas,1995,Little Rock,Arkansas,Bobby,Portis
3814,Kristaps Porzingis,221,108,Unknown,1995,Liepaja,Latvia,Kristaps,Porzingis
3815,Norman Powell,193,97,"University of California, Los Angeles",1993,San Diego,California,Norman,Powell
3816,Willie Reed,206,106,Grambling State University,1942,Hico,Louisiana,Willie,Reed
3817,Josh Richardson,198,90,University of Tennessee,1993,Edmond,Oklahoma,Josh,Richardson
3818,Terry Rozier,188,86,University of Louisville,1994,Youngstown,Ohio,Terry,Rozier
3819,D'Angelo Russell,188,86,Unknown,1994,Unknown,Unknown,D'Angelo,Russell
3820,Jonathon Simmons,185,83,New York University,1924,Birmingham,Alabama,Jonathon,Simmons
3821,Alex Stepheson,208,122,University of Southern California,1987,Los Angeles,California,Alex,Stepheson
3822,Walter Tavares,221,117,Unknown,1992,Maio,Cape Verde,Walter,Tavares
3823,Axel Toupane,201,89,Unknown,1992,Mulhouse,France,Axel,Toupane
3824,Karl-Anthony Towns,213,110,University of Kentucky,1995,Edison,New Jersey,Karl-Anthony,Towns
3825,Myles Turner,211,110,University of Texas at Austin,1996,Bedford,Texas,Myles,Turner
3826,Rashad Vaughn,198,91,"University of Nevada, Las Vegas",1996,Minneapolis,Minnesota,Rashad,Vaughn
3827,Briante Weber,188,74,Virginia Commonwealth University,1992,Chesapeake,Virginia,Briante,Weber
3828,Alan Williams,198,90,Drake University,1948,Unknown,Unknown,Alan,Williams
3829,Justise Winslow,201,102,Duke University,1996,Houston,Texas,Justise,Winslow
3830,Christian Wood,211,99,"University of Nevada, Las Vegas",1995,Long Beach,California,Christian,Wood
3831,Delon Wright,196,83,University of Utah,1992,Los Angeles,California,Delon,Wright
3832,Joe Young,188,81,University of Oregon,1992,Houston,Texas,Joe,Young
3833,Alex Abrines,198,86,Unknown,1993,Palma de Mallorca,Spain,Alex,Abrines
3834,Ron Baker,193,99,Wichita State University,1993,Hays,Kansas,Ron,Baker
3835,Wade Baldwin,193,91,Vanderbilt University,1996,Belle Mead,New Jersey,Wade,Baldwin
3836,Malik Beasley,196,88,Florida State University,1996,Atlanta,Georgia,Malik,Beasley
3837,DeAndre' Bembry,198,95,Saint Joseph's University,1994,Charlotte,North Carolina,DeAndre',Bembry
3838,Dragan Bender,216,102,Unknown,1997,Capljina,Bosnia and Herzegovina,Dragan,Bender
3839,Ben Bentil,206,106,Providence College,1995,Ghana,Unknown,Ben,Bentil
3840,Davis Bertans,208,95,Unknown,1992,Valmiera,Latvia,Davis,Bertans
3841,Joel Bolomboy,206,106,Weber State University,1994,Kiev,Ukraine,Joel,Bolomboy
3842,Malcolm Brogdon,196,97,University of Virginia,1992,Atlanta,Georgia,Malcolm,Brogdon
3843,Jaylen Brown,193,97,University of Missouri,1992,Oakland,California,Jaylen,Brown
3844,Nicolas Brussino,201,88,Unknown,1993,Santa Fe,Argentina,Nicolas,Brussino
3845,Marquese Chriss,208,105,University of Washington,1997,Sacramento,California,Marquese,Chriss
3846,Semaj Christon,190,86,Xavier University,1992,Cincinnati,Ohio,Semaj,Christon
3847,Quinn Cook,188,83,Duke University,1993,Washington,District of Columbia,Quinn,Cook
3848,Deyonta Davis,211,107,Michigan State University,1996,Muskegon,Michigan,Deyonta,Davis
3849,Malcolm Delaney,190,86,Virginia Polytechnic Institute and State University,1989,Baltimore,Maryland,Malcolm,Delaney
3850,Cheick Diallo,206,99,University of Kansas,1996,Kayes,Mali,Cheick,Diallo
3851,Kris Dunn,193,95,Providence College,1994,New London,Connecticut,Kris,Dunn
3852,Henry Ellenson,211,111,Marquette University,1997,Rice Lake,Wisconsin,Henry,Ellenson
3853,Joel Embiid,213,113,University of Kansas,1994,Yaounde,Cameroon,Joel,Embiid
3854,Kay Felder,175,79,Oakland University,1995,Detroit,Michigan,Kay,Felder
3855,Yogi Ferrell,183,81,Indiana University,1993,Indianapolis,Indiana,Yogi,Ferrell
3856,Dorian Finney-Smith,203,99,University of Florida,1993,Portsmouth,Virginia,Dorian,Finney-Smith
3857,Bryn Forbes,190,86,Michigan State University,1993,Lansing,Michigan,Bryn,Forbes
3858,Patricio Garino,198,95,George Washington University,1993,Buenos Aires,Argentina,Patricio,Garino
3859,Michael Gbinije,201,90,Syracuse University,1992,Hartford,Connecticut,Michael,Gbinije
3860,Marcus Georges-Hunt,196,97,Georgia Institute of Technology,1994,Miami,Florida,Marcus,Georges-Hunt
3861,Jonathan Gibson,188,83,New Mexico State University,1987,West Covina,California,Jonathan,Gibson
3862,Treveon Graham,198,99,Virginia Commonwealth University,1993,Washington,District of Columbia,Treveon,Graham
3863,A.J. Hammons,198,99,Unknown,1993,Unknown,Unknown,A.J.,Hammons
3864,Andrew Harrison,198,96,University of Kentucky,1994,San Antonio,Texas,Andrew,Harrison
3865,Juan Hernangomez,206,104,Unknown,1995,Madrid,Spain,Juan,Hernangomez
3866,Willy Hernangomez,211,108,Unknown,1994,Madrid,Spain,Willy,Hernangomez
3867,Buddy Hield,193,97,University of Oklahoma,1993,Freeport,Bahamas,Buddy,Hield
3868,Danuel House,201,93,Texas A&M University,1993,Houston,Texas,Danuel,House
3869,Brandon Ingram,206,86,Duke University,1997,Kinston,North Carolina,Brandon,Ingram
3870,Demetrius Jackson,185,91,University of Notre Dame,1994,South Bend,Indiana,Demetrius,Jackson
3871,Pierre Jackson,178,81,Baylor University,1991,Las Vegas,Nevada,Pierre,Jackson
3872,Brice Johnson,208,95,University of Utah,1979,Salt Lake City,Utah,Brice,Johnson
3873,Damian Jones,190,83,University of Houston,1976,Galveston,Texas,Damian,Jones
3874,Derrick Jones,203,100,University of Miami,1990,Stone Mountain,Georgia,Derrick,Jones
3875,Mindaugas Kuzminskas,206,97,Unknown,1989,Vilnius,Lithuania,Mindaugas,Kuzminskas
3876,Skal Labissiere,211,102,University of Kentucky,1996,Port-Au-Prince,Haiti,Skal,Labissiere
3877,Nicolas Laprovittola,193,81,Unknown,1990,Buenos Aires,Argentina,Nicolas,Laprovittola
3878,Jake Layman,206,95,University of Maryland,1994,Norwood,Massachusetts,Jake,Layman
3879,Caris LeVert,201,92,University of Michigan,1994,Columbus,Ohio,Caris,LeVert
3880,Shawn Long,206,115,University of Louisiana at Lafayette,1993,Morgan City,Louisiana,Shawn,Long
3881,Timothe Luwawu-Cabarrot,198,92,Unknown,1995,Cannes,France,Timothe,Luwawu-Cabarrot
3882,Thon Maker,216,97,Unknown,1997,South Sudan,Unknown,Thon,Maker
3883,Patrick McCaw,201,83,"University of Nevada, Las Vegas",1995,St. Louis,Missouri,Patrick,McCaw
3884,Sheldon McClellan,196,90,University of Miami,1992,Houston,Texas,Sheldon,McClellan
3885,Rodney McGruder,193,92,Kansas State University,1991,Landover,Maryland,Rodney,McGruder
3886,Dejounte Murray,196,77,University of Washington,1996,Seattle,Washington,Dejounte,Murray
3887,Jamal Murray,193,93,University of Kentucky,1997,Kitchener,Canada,Jamal,Murray
3888,Maurice Ndour,206,90,Ohio University,1992,Sindia,Senegal,Maurice,Ndour
3889,Georges Niang,203,104,Iowa State University,1993,Lawrence,Massachusetts,Georges,Niang
3890,David Nwaba,193,94,"California Polytechnic State University, San Luis Obispo",1993,Los Angeles,California,David,Nwaba
3891,Daniel Ochefu,211,111,Villanova University,1993,Baltimore,Maryland,Daniel,Ochefu
3892,Chinanu Onuaku,208,111,University of Louisville,1996,Baltimore,Maryland,Chinanu,Onuaku
3893,Georgios Papagiannis,216,108,Unknown,1997,Amarousio,Greece,Georgios,Papagiannis
3894,Gary Payton,193,81,Oregon State University,1968,Oakland,California,Gary,Payton
3895,Marshall Plumlee,211,111,Duke University,1990,Fort Wayne,Indiana,Marshall,Plumlee
3896,Jakob Poeltl,213,112,University of Utah,1995,Vienna,Austria,Jakob,Poeltl
